Battery_Temp_C,CPU_Temp_C,Ambient_Temp_C,CPU_Usage_Pct,GPU_Usage_Pct,RAM_Usage_GB,Storage_IO_MBps,Battery_Level_Pct,Charging_Voltage_mV,Charging_Current_mA,Is_Charging,Data_Throughput_Mbps,GPS_Active,Screen_Brightness_Pct,Refresh_Rate_Hz,Touch_Events_Per_Sec,Screen_On_Time_Mins,Background_Apps_Count,Overheating_Status
39.07,43.97,27.52,98.74,40.15,9.8,24.11,75.53,3718.49,4344.1,1,4.73,0,56,90,28.18,360.48,47,1
39.33,41.4,22.72,73.97,19.74,10.75,58.75,95.02,3528.22,4109.49,1,3.49,0,18,120,36.22,111.76,47,1
35.29,36.31,20.07,49.5,57.37,3.95,32.74,48.99,3502.7,2633.01,0,10.23,0,54,120,39.46,354.74,34,0
27.85,47.82,31.66,70.32,84.24,1.16,36.25,63.42,4062.9,2113.03,0,3.12,0,92,90,38.19,253.66,8,0
32.27,45.95,41.31,91.66,40.98,5.46,4.06,92.71,3943.24,3285.37,1,9.15,0,24,90,26.97,18.99,13,0
35.55,47.77,35.16,83.79,72.27,2.7,4.57,95.85,3580.54,2506.79,0,102.6,0,52,90,22.77,535.66,22,0
28.36,46.26,43.65,97.88,16.09,5.28,17.66,8.93,3527.12,4767.24,1,7.06,0,10,90,59.09,154.56,4,1
28.67,45.82,23.39,54.54,42.38,8.83,8.52,32.92,3719.95,1479.72,0,10.25,0,18,90,7.4,148.14,30,0
41.99,47.96,20.07,73.68,16.46,7.3,0.63,84.81,4292.68,1863.47,1,2.21,0,83,60,28.09,156.34,24,0
43.44,39.29,23.97,24.51,39.93,10.8,11.62,43.07,3648.26,1178.05,0,0.98,0,60,90,20.67,311.59,9,0
26.82,42.36,23.25,37.17,31.66,3.98,26.48,15.25,4104.45,3704.6,1,34.86,0,78,90,37.09,343.2,19,0
37.1,41.84,35.22,38.04,62.89,11.68,9.71,88.31,4388.03,4130.54,0,1.03,1,44,60,15.96,502.97,22,0
41.64,35.38,34.26,57.35,81.63,2.07,1.48,35.99,3544.75,3131.72,0,10.95,0,63,60,33.46,471.75,3,0
38.25,24.0,20.57,21.39,62.05,7.76,9.9,98.01,3599.26,4192.95,1,0.92,0,17,90,55.98,544.16,14,0
36.19,35.11,29.99,62.49,71.02,1.64,15.38,8.26,3949.84,1446.64,0,1.07,0,12,120,22.57,385.22,46,0
34.47,41.41,32.4,9.78,85.9,8.44,31.08,57.76,3585.73,4380.58,1,48.49,0,55,60,37.38,142.01,22,0
39.83,43.74,28.62,92.53,77.84,3.41,30.25,92.36,3512.72,1046.65,1,2.69,0,30,120,48.68,264.12,8,0
30.93,41.43,19.74,12.58,71.35,2.62,20.93,1.39,3560.14,3791.25,0,13.12,0,48,90,12.08,245.0,21,0
28.69,35.57,39.58,7.59,41.6,1.53,5.14,49.2,4413.83,4804.98,1,60.92,0,59,90,27.74,238.21,23,0
43.81,36.32,27.52,46.09,46.06,6.44,13.36,45.65,4270.11,3117.18,0,32.08,0,18,60,23.6,359.5,24,0
34.15,40.9,41.37,66.33,76.32,5.77,15.6,62.8,4017.7,3572.52,0,23.9,1,22,90,10.17,130.6,48,0
49.03,46.08,30.71,69.17,49.03,5.07,5.1,35.55,3607.44,890.42,1,23.23,0,32,60,40.12,572.75,44,1
28.68,52.36,15.66,53.99,71.55,4.89,14.64,22.72,4415.06,4995.25,0,14.94,0,48,90,33.82,144.8,46,0
26.81,46.18,43.93,9.13,56.92,8.36,20.13,62.16,3893.67,2674.97,1,14.02,1,14,60,36.42,88.58,15,0
33.75,48.85,22.35,53.87,18.81,8.07,11.82,35.64,3810.65,1982.68,0,22.47,0,51,120,38.91,418.78,41,0
34.58,35.2,26.18,73.64,72.31,6.89,24.15,36.94,3983.67,3476.18,1,20.96,0,39,90,38.33,133.13,28,0
33.9,37.36,26.4,7.92,2.99,9.05,24.39,64.81,4359.95,3651.76,0,12.79,0,91,90,51.9,296.37,12,0
31.32,37.97,22.95,87.07,72.45,3.24,11.54,54.13,4151.91,4668.34,0,0.3,0,8,90,18.48,431.51,21,0
40.18,39.88,39.0,57.75,56.09,10.35,6.0,11.51,4008.98,1090.73,0,2.86,0,50,90,40.64,259.61,42,0
33.89,33.76,17.16,81.44,97.89,6.82,22.25,44.17,4012.47,551.04,0,10.37,0,72,60,11.48,42.03,19,0
39.27,51.68,29.24,99.61,47.09,7.98,5.51,57.69,4163.34,1980.04,1,11.43,0,10,90,10.25,413.64,7,0
32.72,44.82,24.85,99.28,87.16,6.67,4.32,89.82,4436.1,4358.58,0,33.97,1,95,60,27.65,37.26,33,0
41.55,29.84,40.37,12.97,26.3,4.13,32.5,15.63,3703.91,4620.97,0,0.54,0,78,90,1.34,29.62,8,0
31.11,35.68,40.31,70.94,31.34,2.72,27.59,98.12,3724.21,4878.06,0,8.79,1,23,60,33.23,322.14,31,0
36.47,36.19,20.25,76.35,48.08,9.72,0.09,59.81,3550.08,3062.77,0,5.57,1,51,60,50.61,509.6,6,0
28.95,29.07,29.21,71.81,0.73,2.0,20.48,76.12,3801.93,4471.97,0,6.01,1,53,90,17.73,508.28,16,0
40.46,41.15,44.61,76.51,89.55,3.55,6.23,88.46,3516.43,1053.82,0,4.32,0,99,120,4.86,14.4,28,1
41.25,28.05,26.27,17.67,63.87,10.31,5.97,42.13,3635.6,2618.75,0,7.95,0,50,60,45.76,186.83,10,0
30.91,44.72,22.05,82.71,56.61,6.66,19.64,56.14,4044.76,3108.92,0,14.31,1,47,90,30.0,436.59,36,0
41.77,28.79,36.32,38.42,11.51,4.8,8.91,86.29,3771.51,2019.84,0,2.89,0,13,90,35.84,387.35,10,0
43.4,43.99,38.76,65.13,21.26,4.71,30.97,59.84,4420.14,2889.41,1,31.23,0,32,60,37.23,164.64,10,0
40.31,49.3,29.39,11.87,71.34,10.16,65.36,33.24,3603.58,2129.63,0,1.77,1,5,60,55.95,28.99,42,0
31.98,52.9,34.01,56.21,34.82,6.74,5.44,21.04,3973.44,549.03,0,20.44,1,96,120,35.68,197.09,40,0
41.22,41.78,29.27,90.0,85.03,1.19,10.11,41.53,3659.27,4242.63,0,15.21,0,90,90,36.36,375.42,21,0
29.17,52.18,38.05,67.22,55.84,3.31,1.26,94.84,3964.1,2404.0,1,1.4,1,15,120,16.19,379.1,40,0
33.14,44.71,31.21,63.65,36.22,10.58,22.66,64.8,3839.42,970.72,0,1.95,0,38,90,46.52,225.78,10,0
29.16,44.81,24.71,10.15,8.98,6.81,17.61,53.91,3838.36,4160.28,1,37.23,0,78,90,58.19,388.09,7,0
37.98,46.83,19.85,11.24,33.04,5.0,19.27,82.49,3684.03,2768.01,0,20.93,0,26,90,39.34,162.07,5,0
42.44,46.6,26.19,99.73,22.11,6.34,20.55,22.53,4024.05,1209.83,1,20.92,1,25,90,14.94,237.91,31,0
37.19,53.01,44.11,52.82,96.23,6.77,10.55,14.8,3641.47,2070.06,0,27.03,0,17,90,58.2,107.39,4,0
41.63,46.3,22.91,17.51,47.22,10.03,25.87,66.48,4307.18,1175.18,0,6.55,0,12,120,44.45,386.88,32,0
32.24,37.2,25.75,32.25,13.59,9.51,8.53,4.78,4461.03,1773.73,0,7.41,0,75,60,27.25,247.36,2,0
34.49,40.92,27.84,62.91,31.86,2.1,15.14,52.12,3755.74,2947.36,0,16.43,0,19,90,20.57,302.05,32,0
37.17,59.92,16.94,6.96,41.43,4.18,12.13,59.88,4391.33,2443.78,1,14.21,0,38,120,31.6,9.94,37,0
37.47,41.89,36.65,14.79,14.88,11.6,2.9,12.73,3668.7,3949.97,0,9.02,0,83,120,27.41,175.8,34,0
37.98,35.26,28.25,85.37,84.75,6.63,32.39,11.07,3969.08,2484.06,0,4.89,0,84,120,42.05,50.02,9,0
34.19,24.33,19.22,81.92,53.4,3.55,21.86,98.57,3907.5,4652.37,0,0.45,0,36,120,51.34,506.02,17,0
36.15,65.72,42.98,34.2,88.37,7.92,21.56,41.42,4249.03,3960.43,0,2.8,0,89,60,44.29,114.91,7,1
30.4,46.46,20.47,7.63,85.06,11.41,31.09,75.83,4457.7,811.52,1,0.47,0,90,60,13.06,6.95,46,0
43.68,40.52,32.85,81.01,31.57,9.57,2.29,42.48,4244.06,692.45,0,7.48,0,92,120,19.81,41.14,33,0
37.91,48.15,32.69,49.6,19.13,10.08,32.75,16.64,4318.59,794.52,0,9.6,0,26,120,30.73,378.11,34,0
39.78,35.87,33.18,90.2,47.04,10.79,29.48,27.65,3770.6,3374.95,0,4.9,0,15,60,32.72,93.86,31,0
37.95,24.19,22.44,20.06,84.75,4.82,8.37,75.14,4331.43,4488.28,0,28.83,1,4,60,34.65,454.39,3,0
32.81,49.23,35.44,88.63,52.24,1.85,32.96,50.23,3940.74,1616.45,0,2.07,1,18,120,1.0,482.08,27,0
31.32,38.77,38.25,38.95,84.74,7.61,8.82,34.23,3772.29,771.99,1,3.35,1,1,60,54.83,512.89,9,0
47.01,41.05,21.44,75.86,51.9,7.23,12.27,39.6,3991.72,4818.8,0,36.74,0,41,90,21.89,497.62,24,0
34.49,43.13,31.52,73.44,46.81,11.81,5.09,81.09,3705.47,2292.23,0,9.19,0,61,120,53.87,343.13,2,0
37.58,46.96,41.18,33.51,36.33,10.67,49.45,31.37,3569.81,2129.58,1,24.17,0,42,120,30.56,506.41,16,0
36.37,38.27,27.79,5.49,90.65,9.53,0.48,66.02,4123.92,3516.28,0,6.5,0,49,60,20.84,598.06,5,0
40.09,44.42,33.37,27.23,34.89,9.82,36.76,44.76,4437.12,2729.96,0,14.96,0,61,90,32.41,569.01,7,0
33.06,37.59,44.28,57.56,67.29,11.94,14.91,48.24,3563.66,4352.32,1,36.63,1,17,90,20.6,321.64,44,0
27.1,37.82,35.52,5.88,37.96,5.78,50.2,60.62,4133.77,1496.3,0,7.96,0,7,60,6.98,182.6,35,0
41.09,45.53,25.13,91.7,78.63,8.71,1.67,79.33,3836.59,1077.76,1,13.08,1,3,60,38.89,436.73,24,0
46.78,45.62,31.37,79.71,22.5,1.06,3.17,9.67,3640.47,989.14,0,3.49,0,89,90,13.0,211.66,46,0
34.38,39.89,32.29,92.4,47.5,3.19,1.03,51.5,3580.06,3167.12,1,1.85,0,69,120,19.41,539.51,4,0
42.32,49.54,38.65,83.63,22.96,10.53,11.79,19.2,4004.75,3633.86,0,1.89,1,50,120,31.74,594.44,41,0
39.43,52.88,39.64,50.07,64.68,5.58,13.18,28.89,3785.38,1982.66,0,36.78,1,96,60,2.43,299.97,49,0
43.4,44.61,17.38,45.58,8.94,5.47,14.84,84.76,4393.03,2873.16,1,10.25,0,7,120,50.66,2.94,31,0
34.11,33.89,33.83,58.05,45.63,4.81,49.93,56.1,3596.48,4124.67,0,5.1,0,30,120,25.92,72.76,32,0
37.58,38.43,37.01,36.08,49.23,9.01,2.5,92.06,3703.49,1006.97,0,7.27,0,31,90,40.58,24.77,20,0
33.69,49.47,21.99,99.36,53.48,3.04,17.31,4.83,3577.79,4144.37,0,3.37,0,6,90,3.13,157.82,7,0
42.18,48.58,43.83,31.74,42.12,7.3,6.29,81.75,4145.2,798.4,1,17.04,0,85,60,55.13,203.07,15,0
40.11,46.42,39.05,30.3,28.19,7.37,6.28,33.92,4436.97,4893.3,1,2.29,0,28,90,22.8,93.11,10,0
37.01,42.98,44.46,11.07,31.49,2.08,15.07,60.09,4013.61,3199.95,0,2.01,0,99,120,38.5,538.38,33,1
34.66,31.35,16.6,93.45,3.38,1.12,10.38,3.68,4262.48,2245.74,0,0.36,1,47,90,24.56,134.77,34,0
37.65,48.51,19.14,9.33,1.32,4.15,10.4,42.93,4376.58,2919.69,1,20.49,0,34,60,14.76,575.4,17,0
39.57,44.42,26.49,58.89,51.81,3.55,44.46,44.77,3890.14,2648.56,1,5.88,1,83,120,27.39,175.45,0,0
42.74,42.46,22.45,22.44,84.9,5.88,108.48,37.88,4494.87,4975.43,0,13.51,0,91,60,22.02,517.53,23,0
37.73,38.99,42.23,66.27,12.99,10.54,56.86,64.93,3776.99,4523.66,0,31.39,0,76,120,25.86,466.33,38,0
34.41,47.01,25.43,49.44,45.64,9.26,46.98,74.97,3955.94,2633.21,1,3.38,0,53,120,4.17,495.16,24,0
35.15,43.37,19.65,7.02,23.55,9.22,58.95,50.38,4294.66,2578.62,0,44.71,1,94,90,2.63,463.46,26,0
37.05,59.18,28.26,17.46,45.74,9.54,9.58,79.37,4397.14,1871.8,0,16.88,0,59,60,29.06,32.13,39,0
36.04,38.5,33.08,26.6,58.19,3.96,9.62,95.34,4373.97,4693.75,0,17.1,0,47,60,5.27,91.45,22,0
28.03,32.13,19.21,68.77,55.7,3.85,16.46,53.0,4210.06,893.35,1,15.13,0,83,90,4.17,266.43,30,0
36.61,46.15,27.93,76.16,47.87,10.13,13.79,2.09,4022.53,4450.6,0,2.04,0,5,120,16.06,68.05,15,0
33.86,44.28,29.62,43.6,19.37,7.89,10.17,79.33,4307.7,3414.37,0,17.51,0,13,120,39.48,383.27,0,0
29.8,40.24,36.0,67.73,96.83,4.67,62.24,71.52,3574.66,1950.18,1,7.62,0,59,90,20.14,599.93,41,0
34.84,56.18,43.78,82.77,48.19,7.58,9.34,56.97,4446.98,1686.78,1,14.14,0,92,120,22.75,123.75,41,1
33.03,43.25,17.42,20.97,12.66,7.79,2.85,36.11,3552.93,1227.23,0,7.39,0,92,90,1.34,17.89,47,0
39.36,59.97,41.83,66.8,98.98,4.33,8.48,56.19,3568.75,3022.67,0,7.32,0,50,60,15.73,15.7,40,0
39.47,40.32,16.47,29.37,5.3,10.06,33.24,25.29,3646.21,4323.57,0,23.14,0,82,60,48.46,126.75,29,0
29.68,36.76,29.69,74.11,17.54,2.94,0.44,63.65,3877.5,3477.74,0,15.71,0,77,120,44.6,481.8,19,0
46.64,49.23,40.37,82.42,54.3,8.35,0.95,52.73,4066.09,3615.19,0,8.61,0,87,90,28.81,567.33,32,1
27.6,35.76,37.0,79.23,34.46,7.18,16.52,27.59,3946.5,4913.33,0,17.27,0,29,60,17.53,426.89,31,0
37.52,47.42,34.96,15.63,47.49,2.75,9.33,23.66,3629.36,1459.75,1,1.94,0,49,60,18.18,262.11,47,0
34.4,54.08,16.14,69.01,26.47,7.96,29.54,18.46,3586.73,2615.01,0,1.35,0,27,120,59.42,234.36,42,0
29.87,39.96,33.07,72.87,96.74,2.37,2.36,9.57,4382.51,3875.68,0,21.03,1,18,60,7.83,12.78,6,0
35.37,40.47,18.16,90.05,10.32,6.42,23.58,69.12,3843.87,4255.75,0,16.75,1,93,60,37.55,169.1,39,0
36.63,35.67,15.01,18.56,77.36,6.67,13.02,25.55,3925.57,3525.47,0,4.12,0,21,120,42.59,439.25,26,0
29.17,41.87,17.66,33.53,93.89,2.35,14.65,96.94,4340.1,1579.95,1,0.3,0,6,90,3.42,580.85,45,0
32.86,31.19,16.87,72.9,39.18,1.48,33.77,75.33,4192.32,2532.12,0,30.09,0,13,120,20.9,389.74,3,0
49.82,34.01,20.6,18.32,75.84,1.78,3.78,87.36,3747.3,901.91,1,11.17,0,80,90,39.85,62.32,36,1
25.49,48.17,22.17,83.61,0.72,6.75,7.14,74.54,3654.96,2986.96,0,2.08,0,64,120,39.18,255.43,44,0
39.02,48.4,28.77,36.4,7.14,4.75,21.77,68.45,3657.99,3536.43,0,6.45,1,1,120,44.8,167.39,26,0
25.89,30.13,30.82,36.78,46.5,11.9,14.25,68.24,3622.18,4714.81,0,5.68,0,2,120,44.82,281.03,1,0
38.47,38.77,31.0,49.68,77.82,4.78,20.61,61.24,4197.78,2118.82,1,15.04,0,96,120,59.4,79.49,23,0
35.03,51.06,37.4,6.63,16.11,5.02,2.0,90.62,3899.1,1928.02,1,16.64,0,53,90,48.33,565.61,2,0
35.84,57.81,21.25,9.93,5.62,5.08,3.11,68.71,3563.46,1301.46,0,11.25,1,68,90,6.27,314.29,29,0
33.52,52.78,28.2,8.3,95.87,11.86,32.81,17.74,3581.81,4884.3,1,7.1,1,71,90,59.97,485.3,35,0
35.96,45.78,23.17,77.98,68.32,9.3,49.07,89.35,3730.13,4037.26,0,5.88,1,5,120,35.99,558.27,31,0
25.04,35.51,27.61,57.52,25.88,2.31,24.93,37.61,4339.39,4381.68,1,0.91,0,41,120,50.46,351.39,30,0
40.34,45.92,38.02,35.75,7.58,7.89,2.55,17.49,4437.27,4962.33,0,3.43,0,12,120,3.11,63.01,20,0
36.56,37.01,33.37,24.36,45.08,4.89,48.85,78.48,3721.14,3120.41,1,34.45,0,15,60,51.86,230.74,1,0
32.75,45.8,20.27,96.65,2.57,3.85,4.7,58.4,3572.0,1464.3,0,46.49,0,30,120,13.24,47.59,31,0
39.02,40.1,31.49,99.09,88.85,2.36,2.83,79.75,4133.13,1212.51,0,8.55,0,40,60,36.6,590.6,26,0
38.3,33.64,38.66,90.0,92.01,11.45,7.78,38.66,4348.43,3406.61,0,10.11,0,29,120,47.78,453.83,42,0
41.58,52.1,16.91,9.33,7.57,5.37,24.13,83.77,3992.31,3750.66,0,2.8,0,42,90,53.35,396.91,6,0
34.91,55.53,35.95,36.01,96.76,6.26,63.82,32.92,3839.18,3696.0,0,0.48,1,77,90,23.84,345.09,27,0
28.31,49.31,31.6,53.26,22.43,3.53,4.0,46.08,4392.54,2830.1,1,23.82,1,75,60,34.99,182.46,0,0
42.18,39.25,22.65,92.5,73.79,7.92,49.07,62.98,3889.58,4956.63,0,20.1,0,51,120,38.72,403.55,27,0
31.8,40.44,42.12,43.67,22.8,11.26,8.92,48.62,4181.28,3886.6,1,3.77,0,18,90,2.6,339.47,23,0
41.01,41.86,40.91,96.48,50.74,4.28,12.68,70.66,4224.33,3958.47,0,14.8,0,58,60,50.38,460.6,8,0
33.6,31.21,36.78,19.75,54.4,9.34,31.18,29.21,3504.68,3624.19,0,18.68,0,64,90,6.24,549.6,36,0
30.79,35.92,31.07,78.32,91.18,6.65,7.91,38.84,3603.84,2655.88,0,12.97,1,57,90,50.52,81.44,34,0
32.4,23.67,42.07,76.81,48.65,7.99,9.92,62.32,4053.27,4400.47,0,13.35,0,47,120,6.37,405.04,3,0
36.41,33.47,16.65,28.72,79.43,9.51,17.35,31.65,3784.36,3204.63,0,6.74,0,44,120,32.25,417.27,40,0
35.12,25.02,36.89,46.41,62.9,4.09,136.46,7.88,4326.04,3305.68,0,9.91,0,18,120,43.82,432.12,26,0
37.81,58.84,32.85,28.41,58.75,7.25,23.38,9.86,4263.36,1089.64,0,7.34,0,71,120,43.88,173.7,7,0
37.57,42.49,34.36,85.7,45.65,4.35,35.55,85.97,4049.99,650.91,0,14.87,0,39,120,27.2,47.33,9,0
32.61,33.88,44.55,91.48,98.21,2.64,9.26,50.52,3782.54,4382.6,1,0.33,1,100,120,19.65,439.11,7,1
36.81,38.48,34.66,29.01,89.17,4.14,37.14,64.42,3758.06,2037.54,0,2.27,0,19,60,12.8,115.28,2,0
33.65,60.95,21.31,53.61,73.21,6.03,6.01,3.78,4248.91,2683.09,1,5.99,0,20,60,37.17,477.12,21,0
46.86,48.63,34.62,46.67,36.96,11.34,8.44,95.97,4260.92,622.61,0,4.91,0,14,60,47.23,596.94,0,0
41.78,41.42,25.95,10.19,39.51,8.34,35.91,23.97,4297.37,3551.86,0,17.42,1,22,120,50.01,491.87,5,0
27.11,56.49,36.28,14.54,83.17,3.95,21.15,44.07,4481.32,3042.3,0,25.38,0,37,90,19.21,179.48,48,0
28.04,44.77,16.93,69.83,82.22,10.6,22.77,29.12,3803.75,3092.62,1,18.48,1,10,60,10.52,172.21,40,0
43.91,49.7,32.2,83.07,44.71,6.83,8.68,82.17,4321.9,3334.14,0,19.53,0,34,90,23.3,390.03,8,0
32.84,42.79,27.14,90.45,51.44,1.15,2.18,86.58,3926.87,3055.78,0,0.39,0,64,120,11.21,65.39,2,0
30.67,40.57,35.07,14.13,10.55,3.38,33.46,63.75,4440.95,4232.56,0,25.8,0,21,60,24.16,61.75,16,0
35.23,35.79,39.82,40.33,47.35,11.22,15.85,18.96,4208.33,815.08,0,20.69,0,96,90,53.85,579.76,10,0
34.65,35.69,24.21,77.71,99.78,11.59,6.19,65.86,4273.8,1076.51,0,8.65,0,81,60,58.29,230.83,32,0
36.59,40.16,40.97,95.84,44.78,11.0,0.64,61.44,3547.68,1741.23,1,15.49,0,4,90,38.55,105.03,13,0
31.22,43.02,30.75,8.1,23.2,7.59,38.15,82.37,3841.16,756.49,1,16.77,0,25,60,31.04,439.88,38,0
34.77,32.01,15.65,7.48,55.07,9.81,0.34,38.0,4245.3,4907.31,0,12.28,0,38,60,10.74,319.1,15,0
27.95,39.0,43.57,19.36,55.1,3.72,9.91,13.15,4198.23,4136.24,0,13.31,0,80,60,3.76,312.65,46,0
37.74,38.79,40.94,97.61,66.79,10.48,23.37,26.85,3951.95,1194.75,1,2.39,0,5,60,10.86,236.73,35,0
44.0,45.34,32.98,82.28,31.32,6.4,43.01,44.41,4472.28,4829.48,1,1.89,0,59,60,10.43,152.95,36,1
35.71,43.91,36.68,8.36,26.06,9.84,12.79,68.25,4418.2,1316.56,1,36.3,0,3,60,2.54,114.93,26,0
29.74,43.58,37.36,95.23,15.08,3.33,6.38,48.66,4249.08,2337.62,0,0.77,0,77,90,12.41,545.88,11,0
41.27,34.29,16.22,9.34,96.39,9.1,51.21,4.71,4426.22,4201.69,1,48.7,0,28,60,34.99,46.15,33,0
48.7,27.34,30.09,39.14,63.4,8.07,0.64,75.57,4117.93,2740.81,1,23.94,0,36,60,57.31,189.06,2,1
34.24,43.96,21.49,75.77,72.5,6.14,11.18,34.96,3867.47,3792.96,1,30.67,0,23,60,22.42,45.33,23,0
36.54,51.33,27.94,56.8,30.88,7.62,45.36,59.52,4463.25,4845.38,0,27.08,0,52,120,57.46,30.37,2,0
32.51,39.48,23.69,94.53,19.18,9.2,0.91,9.25,4094.92,4579.43,0,24.97,0,45,90,35.99,35.19,28,0
37.68,40.46,38.09,88.69,77.0,5.74,9.22,71.95,3907.44,1816.21,0,6.58,0,20,60,16.09,469.06,16,0
30.59,36.71,27.12,11.03,95.56,5.55,31.59,48.0,3999.91,2451.98,0,0.13,0,66,90,12.86,246.76,9,0
40.45,45.56,39.78,90.54,42.18,6.86,8.73,84.92,3626.12,1215.61,1,14.23,0,98,90,10.3,281.97,6,0
33.45,29.06,23.27,35.75,39.63,4.73,17.2,11.27,4320.2,833.82,0,25.09,0,5,90,52.53,532.91,23,0
30.49,51.49,33.3,93.89,33.41,11.82,71.91,12.12,3592.19,2451.76,0,12.45,0,21,60,31.28,365.21,45,0
32.42,40.23,20.14,6.46,58.12,10.05,34.53,12.08,4228.25,3598.74,0,8.83,0,28,90,28.43,25.86,21,0
46.05,46.37,30.1,31.87,26.17,3.29,15.6,50.74,3781.12,2942.42,0,8.04,0,73,90,55.64,104.17,15,0
29.19,46.85,33.12,28.91,5.57,2.17,18.48,78.25,4172.05,3736.66,0,11.23,0,70,60,20.86,483.65,37,0
32.58,55.99,17.78,13.82,34.3,1.84,27.18,46.85,4254.9,1732.83,0,11.02,0,46,120,8.84,236.37,18,0
41.46,35.75,40.51,99.13,23.29,8.59,15.77,5.56,3711.23,4464.47,0,5.41,0,67,120,50.7,345.31,35,0
31.36,48.3,31.17,65.79,7.72,6.64,10.27,46.7,3662.96,4186.84,0,20.21,0,2,90,26.95,189.08,40,0
50.26,38.93,23.74,52.92,8.73,1.66,0.43,61.3,3788.43,890.8,1,3.86,0,16,120,41.03,458.56,17,1
30.21,46.45,22.41,65.63,23.05,6.87,22.0,83.89,3665.71,988.37,0,33.82,1,47,60,8.39,246.42,8,0
31.94,38.17,41.64,19.71,85.94,3.68,65.79,96.49,4461.08,2803.82,1,24.41,1,89,120,6.65,486.16,24,1
52.22,28.05,17.2,10.09,47.22,11.83,39.7,43.53,3914.57,1433.65,1,6.59,0,83,90,2.11,500.31,36,1
28.47,35.6,40.32,60.03,91.61,4.95,11.29,54.51,3930.31,3015.8,0,14.62,1,25,60,27.39,446.45,5,0
33.04,33.7,36.73,61.55,45.68,1.69,21.81,13.87,4307.5,1710.82,0,28.73,0,41,60,41.7,575.76,41,0
37.3,36.3,34.61,62.6,93.24,6.34,4.75,1.03,3767.53,3944.29,1,8.68,0,77,120,54.46,3.99,16,0
35.42,48.91,20.35,93.55,7.91,8.55,7.77,32.6,3988.44,1565.61,1,24.03,0,43,60,27.4,476.53,7,0
40.43,44.0,19.46,50.06,81.89,8.62,14.12,7.03,3758.27,4827.18,0,4.01,0,13,90,41.4,53.07,4,0
36.04,50.34,37.15,72.81,17.19,6.91,39.25,62.95,4321.38,846.12,0,9.59,1,86,90,17.98,508.5,30,0
36.61,52.97,15.98,85.15,7.61,2.42,16.96,82.98,4052.47,2032.19,0,5.71,0,59,90,10.16,98.03,40,0
34.75,39.13,22.33,42.55,41.31,9.51,12.46,96.9,3867.05,2505.96,0,3.5,0,93,120,13.07,89.15,26,0
37.7,35.52,25.56,11.28,98.67,1.72,26.37,1.99,3844.96,1205.46,0,28.98,0,47,90,36.66,217.28,33,0
31.71,44.79,23.53,53.84,3.05,3.98,23.34,99.92,4223.37,4719.97,1,6.6,0,93,90,9.52,428.36,22,0
34.54,46.33,27.59,38.42,8.4,10.67,4.43,84.02,4397.98,2306.93,0,3.28,0,82,90,7.59,40.33,44,0
32.31,39.23,27.42,73.85,87.14,1.54,19.16,39.03,4141.62,1801.01,0,1.47,0,0,60,59.61,205.29,22,0
31.62,38.88,21.1,69.7,93.84,6.61,18.03,26.21,4407.95,4728.61,0,23.09,0,50,120,15.9,348.88,0,0
28.51,44.08,22.2,6.26,9.53,5.64,25.82,44.28,3553.56,4442.28,0,0.96,0,8,120,3.42,244.22,33,0
37.2,41.22,24.14,30.8,24.0,9.81,42.42,94.44,3634.03,2681.7,1,12.92,0,39,120,13.46,342.6,41,0
25.68,45.88,24.91,25.61,32.78,2.23,10.31,69.85,4314.16,4884.75,0,29.78,1,95,120,53.55,332.39,46,0
33.05,50.75,15.71,81.97,13.67,6.21,8.87,59.75,3989.06,2184.68,1,3.44,1,5,120,34.65,353.29,17,0
29.51,32.32,24.8,72.98,11.34,4.94,59.29,59.31,4273.78,1194.43,0,16.18,0,67,90,44.62,103.37,18,0
42.86,52.24,39.15,69.84,25.15,5.08,21.67,92.49,4458.46,4268.93,1,15.0,0,79,90,11.36,320.62,8,1
34.55,46.42,28.7,62.2,58.15,10.94,4.48,91.56,4186.82,3978.4,0,12.21,0,96,120,32.52,377.19,38,0
44.42,37.91,33.22,51.92,69.11,4.74,140.28,33.32,4336.39,2812.17,1,22.42,0,97,120,41.83,52.26,33,0
30.32,37.87,27.01,22.72,22.28,4.04,30.01,1.69,4445.33,2013.32,1,5.57,0,0,120,47.11,53.6,8,0
33.46,43.08,17.34,15.73,49.79,6.2,18.27,19.62,4333.26,527.93,0,18.36,1,70,90,27.83,530.66,27,0
42.67,59.31,44.95,43.94,22.48,1.17,21.43,34.25,4085.01,3665.18,0,45.82,0,23,90,15.08,91.91,43,0
31.1,42.83,22.54,42.86,61.47,7.92,14.47,43.9,3849.08,4262.02,1,23.11,1,39,120,7.09,498.72,9,0
37.17,41.72,42.8,21.05,11.8,3.51,10.41,3.32,4307.99,4896.75,1,5.82,0,21,90,53.94,106.47,5,0
44.66,52.43,16.4,58.62,1.85,9.33,11.93,5.76,3859.75,1139.49,1,35.7,0,6,60,21.92,523.8,24,0
35.98,25.1,37.33,27.33,28.04,9.98,6.7,58.28,3643.58,2937.66,1,27.9,0,30,120,25.14,390.49,39,0
44.32,25.13,16.52,23.19,19.73,8.55,0.39,58.94,4331.93,2260.86,0,2.17,0,34,120,32.31,593.21,49,0
42.15,30.45,39.43,52.37,1.78,1.37,53.57,94.93,4341.19,3546.09,0,28.07,0,61,90,12.52,182.39,44,0
